term_id,item_id,label,src
TERM_92d89bf8,ITEM_b2c053d065f2,1,llm_recovered_positive_v37_train
TERM_92d89bf8,ITEM_a5740309a5ad,1,llm_recovered_positive_v37_train
TERM_92d89bf8,ITEM_3c8d8dd21c34,1,llm_recovered_positive_v37_train
TERM_92d89bf8,ITEM_6d5e23951ebe,1,llm_recovered_positive_v37_train
TERM_92d89bf8,ITEM_1b1f244d14da,1,llm_recovered_positive_v37_train
TERM_a53ce8d5,ITEM_2c7fcebd1cd5,1,llm_recovered_positive_v37_train
TERM_a53ce8d5,ITEM_c25829f90013,1,llm_recovered_positive_v37_train
TERM_a53ce8d5,ITEM_194f11f08c61,1,llm_recovered_positive_v37_train
TERM_a53ce8d5,ITEM_0cc465ba6b8f,1,llm_recovered_positive_v37_train
TERM_a53ce8d5,ITEM_ba0089064053,1,llm_recovered_positive_v37_train
TERM_bbdc88cf,ITEM_f6c65330558e,1,llm_recovered_positive_v37_train
TERM_bbdc88cf,ITEM_7e78dbd9b123,1,llm_recovered_positive_v37_train
TERM_bbdc88cf,ITEM_ffbe512a4544,1,llm_recovered_positive_v37_train
TERM_bbdc88cf,ITEM_1562efe78725,1,llm_recovered_positive_v37_train
TERM_bbdc88cf,ITEM_e09a600be323,1,llm_recovered_positive_v37_train
TERM_f2679a5b,ITEM_f1ba6353cefb,1,llm_recovered_positive_v37_train
TERM_f2679a5b,ITEM_d9d6400198d9,1,llm_recovered_positive_v37_train
TERM_f2679a5b,ITEM_a9d1fe6afef4,0,llm_verified_negative_v37_train
TERM_f2679a5b,ITEM_e0e72ef66b90,0,llm_verified_negative_v37_train
TERM_f2679a5b,ITEM_85367788ac28,0,llm_verified_negative_v37_train
TERM_a5b2e483,ITEM_c649b157e930,0,llm_verified_negative_v37_train
TERM_a5b2e483,ITEM_16b6c6c59697,0,llm_verified_negative_v37_train
TERM_a5b2e483,ITEM_24beffe0356c,0,llm_verified_negative_v37_train
TERM_a5b2e483,ITEM_8cfa00f79951,0,llm_verified_negative_v37_train
TERM_a5b2e483,ITEM_87755f69a07f,0,llm_verified_negative_v37_train
TERM_150a64eb,ITEM_eceedd9bd30b,0,llm_verified_negative_v37_train
TERM_150a64eb,ITEM_11e697c84ed0,0,llm_verified_negative_v37_train
TERM_150a64eb,ITEM_55505102600d,0,llm_verified_negative_v37_train
TERM_150a64eb,ITEM_81d2ee95db97,0,llm_verified_negative_v37_train
TERM_150a64eb,ITEM_5650ad7912ee,0,llm_verified_negative_v37_train
TERM_af842c78,ITEM_8e7ac08beeed,1,llm_recovered_positive_v37_train
TERM_af842c78,ITEM_5b7ded5cbce8,1,llm_recovered_positive_v37_train
TERM_af842c78,ITEM_5a38064fbc2e,1,llm_recovered_positive_v37_train
TERM_af842c78,ITEM_79953e7b6357,1,llm_recovered_positive_v37_train
TERM_af842c78,ITEM_a2d7848d3245,1,llm_recovered_positive_v37_train
TERM_5f9dbcd2,ITEM_27bb303efe9c,1,llm_recovered_positive_v37_train
TERM_5f9dbcd2,ITEM_8c1cb7e5d2d9,1,llm_recovered_positive_v37_train
TERM_5f9dbcd2,ITEM_139a23b1f2fa,1,llm_recovered_positive_v37_train
TERM_5f9dbcd2,ITEM_1887a73b7c8c,1,llm_recovered_positive_v37_train
TERM_5f9dbcd2,ITEM_7846ad63da48,1,llm_recovered_positive_v37_train
TERM_01de3d1c,ITEM_f0aa20c02621,1,llm_recovered_positive_v37_train
TERM_01de3d1c,ITEM_b5acfc018745,1,llm_recovered_positive_v37_train
TERM_01de3d1c,ITEM_99119b2dce77,1,llm_recovered_positive_v37_train
TERM_01de3d1c,ITEM_f19cf98d8e51,1,llm_recovered_positive_v37_train
TERM_01de3d1c,ITEM_1ab178e3ba2a,1,llm_recovered_positive_v37_train
TERM_15bdef8f,ITEM_2a31e705ce69,1,llm_recovered_positive_v37_train
TERM_15bdef8f,ITEM_06e516256d98,1,llm_recovered_positive_v37_train
TERM_15bdef8f,ITEM_716977a8fc89,1,llm_recovered_positive_v37_train
TERM_15bdef8f,ITEM_e78d5fb2af39,1,llm_recovered_positive_v37_train
TERM_15bdef8f,ITEM_c92659fe68b1,1,llm_recovered_positive_v37_train
TERM_d3485efd,ITEM_7ba334a956df,1,llm_recovered_positive_v37_train
TERM_d3485efd,ITEM_c26fbf453b14,1,llm_recovered_positive_v37_train
TERM_d3485efd,ITEM_d72f9690cb0e,1,llm_recovered_positive_v37_train
TERM_d3485efd,ITEM_4f024a5ceb23,1,llm_recovered_positive_v37_train
TERM_d3485efd,ITEM_f015dbc17d0e,1,llm_recovered_positive_v37_train
TERM_15e45fbd,ITEM_b7c06d64094f,0,llm_verified_negative_v37_train
TERM_15e45fbd,ITEM_9f6967db5fc2,0,llm_verified_negative_v37_train
TERM_15e45fbd,ITEM_d5cd49d296c3,0,llm_verified_negative_v37_train
TERM_15e45fbd,ITEM_237754bb652d,0,llm_verified_negative_v37_train
TERM_15e45fbd,ITEM_c6f6e3fc44a1,0,llm_verified_negative_v37_train
TERM_ef038fe4,ITEM_ce8e81124581,1,llm_recovered_positive_v37_train
TERM_ef038fe4,ITEM_852fb51fdd75,1,llm_recovered_positive_v37_train
TERM_ef038fe4,ITEM_5921f73ef370,1,llm_recovered_positive_v37_train
TERM_ef038fe4,ITEM_126b51756521,1,llm_recovered_positive_v37_train
TERM_ef038fe4,ITEM_504075d32424,1,llm_recovered_positive_v37_train
TERM_f70ce667,ITEM_3e76f925e031,1,llm_recovered_positive_v37_train
TERM_f70ce667,ITEM_5324d24b2899,1,llm_recovered_positive_v37_train
TERM_f70ce667,ITEM_590a03e30d30,1,llm_recovered_positive_v37_train
TERM_f70ce667,ITEM_173397626dc9,1,llm_recovered_positive_v37_train
TERM_f70ce667,ITEM_e73f83d0c09e,1,llm_recovered_positive_v37_train
TERM_2242c5cc,ITEM_7f2579713e7a,1,llm_recovered_positive_v37_train
TERM_2242c5cc,ITEM_a71e7ff72642,1,llm_recovered_positive_v37_train
TERM_2242c5cc,ITEM_01b875e229e6,1,llm_recovered_positive_v37_train
TERM_2242c5cc,ITEM_fd7a8357b4eb,1,llm_recovered_positive_v37_train
TERM_2242c5cc,ITEM_663645a03f00,1,llm_recovered_positive_v37_train
TERM_7c7181e1,ITEM_5b88f3e372ca,1,llm_recovered_positive_v37_train
TERM_7c7181e1,ITEM_bb1a4cb6af0d,1,llm_recovered_positive_v37_train
TERM_7c7181e1,ITEM_83c39d4c6d05,1,llm_recovered_positive_v37_train
TERM_7c7181e1,ITEM_405486704ef1,1,llm_recovered_positive_v37_train
TERM_7c7181e1,ITEM_faf5d70aed44,1,llm_recovered_positive_v37_train
TERM_cab730f8,ITEM_4bacd098f183,0,llm_verified_negative_v37_train
TERM_cab730f8,ITEM_e529d218e7d0,1,llm_recovered_positive_v37_train
TERM_cab730f8,ITEM_faf6f4dba68d,1,llm_recovered_positive_v37_train
TERM_cab730f8,ITEM_c57c100ecf04,1,llm_recovered_positive_v37_train
TERM_cab730f8,ITEM_ed701a585bf9,1,llm_recovered_positive_v37_train
TERM_7ed4daa8,ITEM_1650030a353b,1,llm_recovered_positive_v37_train
TERM_7ed4daa8,ITEM_bef33e0c1cc2,1,llm_recovered_positive_v37_train
TERM_7ed4daa8,ITEM_615d96d355ec,1,llm_recovered_positive_v37_train
TERM_7ed4daa8,ITEM_1e983d87cc68,1,llm_recovered_positive_v37_train
TERM_7ed4daa8,ITEM_8641b4450ad7,1,llm_recovered_positive_v37_train
TERM_a70f60e1,ITEM_fb68412d69aa,1,llm_recovered_positive_v37_train
TERM_a70f60e1,ITEM_fdd5737e0db1,1,llm_recovered_positive_v37_train
TERM_a70f60e1,ITEM_4220538135dc,1,llm_recovered_positive_v37_train
TERM_a70f60e1,ITEM_b067ee9bf4ce,1,llm_recovered_positive_v37_train
TERM_a70f60e1,ITEM_ef4ac5717d8b,1,llm_recovered_positive_v37_train
TERM_9dfdd3a6,ITEM_ee13a2ede194,1,llm_recovered_positive_v37_train
TERM_9dfdd3a6,ITEM_60dbedf04564,0,llm_verified_negative_v37_train
TERM_9dfdd3a6,ITEM_d71e1dc5a71e,0,llm_verified_negative_v37_train
TERM_9dfdd3a6,ITEM_44b9ea868723,0,llm_verified_negative_v37_train
TERM_9dfdd3a6,ITEM_6b04343509bb,0,llm_verified_negative_v37_train
TERM_c7f94e68,ITEM_26a61891b3b8,1,llm_recovered_positive_v37_train
TERM_c7f94e68,ITEM_404cc96b64cc,1,llm_recovered_positive_v37_train
TERM_c7f94e68,ITEM_d99d8c0b0852,1,llm_recovered_positive_v37_train
TERM_c7f94e68,ITEM_53f58ce4c029,1,llm_recovered_positive_v37_train
TERM_c7f94e68,ITEM_1c4df157aecd,1,llm_recovered_positive_v37_train
TERM_e8313032,ITEM_c01c4c151d01,1,llm_recovered_positive_v37_train
TERM_e8313032,ITEM_e6e39847b42b,1,llm_recovered_positive_v37_train
TERM_e8313032,ITEM_bf85a22fa818,1,llm_recovered_positive_v37_train
TERM_e8313032,ITEM_eb3c9990fb5a,1,llm_recovered_positive_v37_train
TERM_e8313032,ITEM_c512a22bee00,1,llm_recovered_positive_v37_train
TERM_94405f3c,ITEM_eabd6bda5783,1,llm_recovered_positive_v37_train
TERM_94405f3c,ITEM_1887776aa2b6,1,llm_recovered_positive_v37_train
TERM_94405f3c,ITEM_63dc652c6dbf,1,llm_recovered_positive_v37_train
TERM_94405f3c,ITEM_04c69b043c4b,1,llm_recovered_positive_v37_train
TERM_94405f3c,ITEM_7300e2ef7a0d,1,llm_recovered_positive_v37_train
TERM_44f8d7e3,ITEM_8c915b6bcfd4,1,llm_recovered_positive_v37_train
TERM_44f8d7e3,ITEM_30224f38fd61,1,llm_recovered_positive_v37_train
TERM_44f8d7e3,ITEM_91b4f11e55dd,1,llm_recovered_positive_v37_train
TERM_44f8d7e3,ITEM_780d1d0a768c,1,llm_recovered_positive_v37_train
TERM_44f8d7e3,ITEM_c93f374dee02,1,llm_recovered_positive_v37_train
TERM_178fce3a,ITEM_c1491c239adb,1,llm_recovered_positive_v37_train
TERM_178fce3a,ITEM_2f941d2d9c94,1,llm_recovered_positive_v37_train
TERM_178fce3a,ITEM_f25ccf81df6f,1,llm_recovered_positive_v37_train
TERM_178fce3a,ITEM_5a1a0c1dc270,1,llm_recovered_positive_v37_train
TERM_178fce3a,ITEM_5b96bfbc43b7,1,llm_recovered_positive_v37_train
TERM_68d36825,ITEM_a3706d580c0f,1,llm_recovered_positive_v37_train
TERM_68d36825,ITEM_26722cf4d481,1,llm_recovered_positive_v37_train
TERM_68d36825,ITEM_c0e5b4227d54,1,llm_recovered_positive_v37_train
TERM_68d36825,ITEM_b244dee3083c,1,llm_recovered_positive_v37_train
TERM_68d36825,ITEM_af27306bb5ca,1,llm_recovered_positive_v37_train
TERM_968223ce,ITEM_8a2e98bb158a,0,llm_verified_negative_v37_train
TERM_968223ce,ITEM_ff481006d318,0,llm_verified_negative_v37_train
TERM_968223ce,ITEM_46d868f82a82,0,llm_verified_negative_v37_train
TERM_968223ce,ITEM_dff22d3d7ec5,0,llm_verified_negative_v37_train
TERM_968223ce,ITEM_e3c726bfe80e,0,llm_verified_negative_v37_train
TERM_3c299397,ITEM_adef2f98ec6b,1,llm_recovered_positive_v37_train
TERM_3c299397,ITEM_09cf5f76dbb8,1,llm_recovered_positive_v37_train
TERM_3c299397,ITEM_fd7e146f34a6,1,llm_recovered_positive_v37_train
TERM_3c299397,ITEM_caacd9a515f3,1,llm_recovered_positive_v37_train
TERM_3c299397,ITEM_f9282da7801c,1,llm_recovered_positive_v37_train
TERM_4ee290dc,ITEM_04dca2a8f26d,1,llm_recovered_positive_v37_train
TERM_4ee290dc,ITEM_f3dc66f95fdb,1,llm_recovered_positive_v37_train
TERM_4ee290dc,ITEM_199e384e7f7a,1,llm_recovered_positive_v37_train
TERM_4ee290dc,ITEM_003dbed2aed4,1,llm_recovered_positive_v37_train
TERM_4ee290dc,ITEM_fa010e2edf36,1,llm_recovered_positive_v37_train
TERM_404631cb,ITEM_7b1e0df2a533,1,llm_recovered_positive_v37_train
TERM_404631cb,ITEM_9192c19deb86,1,llm_recovered_positive_v37_train
TERM_404631cb,ITEM_b498ef5d80e1,1,llm_recovered_positive_v37_train
TERM_404631cb,ITEM_01cd6326caa4,1,llm_recovered_positive_v37_train
TERM_404631cb,ITEM_33de22b86b65,1,llm_recovered_positive_v37_train
TERM_07c23679,ITEM_25a8a9a009cb,1,llm_recovered_positive_v37_train
TERM_07c23679,ITEM_01bee87913ce,1,llm_recovered_positive_v37_train
TERM_07c23679,ITEM_2f6e160e8624,1,llm_recovered_positive_v37_train
TERM_07c23679,ITEM_6d06cc11cb23,0,llm_verified_negative_v37_train
TERM_07c23679,ITEM_b76e5adc4a7c,0,llm_verified_negative_v37_train
TERM_bd41cbb7,ITEM_0c628671e7a3,1,llm_recovered_positive_v37_train
TERM_bd41cbb7,ITEM_b3434cc95e24,1,llm_recovered_positive_v37_train
TERM_bd41cbb7,ITEM_6c96f0269ba6,0,llm_verified_negative_v37_train
TERM_bd41cbb7,ITEM_05353514f1f5,0,llm_verified_negative_v37_train
TERM_bd41cbb7,ITEM_84fdcebfee41,0,llm_verified_negative_v37_train
TERM_9fcaa3a7,ITEM_27edcdcaf537,1,llm_recovered_positive_v37_train
TERM_9fcaa3a7,ITEM_2b2df4774740,1,llm_recovered_positive_v37_train
TERM_9fcaa3a7,ITEM_aa8f5eec6530,1,llm_recovered_positive_v37_train
TERM_9fcaa3a7,ITEM_54ff1181423b,1,llm_recovered_positive_v37_train
TERM_9fcaa3a7,ITEM_abff006fe7eb,1,llm_recovered_positive_v37_train
TERM_208b7d85,ITEM_b3bad416f1a0,1,llm_recovered_positive_v37_train
TERM_208b7d85,ITEM_1a3c40472ad6,1,llm_recovered_positive_v37_train
TERM_208b7d85,ITEM_22ddd9ec4a75,1,llm_recovered_positive_v37_train
TERM_208b7d85,ITEM_94fd2dcb9792,1,llm_recovered_positive_v37_train
TERM_208b7d85,ITEM_d943c3aa8902,1,llm_recovered_positive_v37_train
TERM_e801c42d,ITEM_927533b3f297,1,llm_recovered_positive_v37_train
TERM_e801c42d,ITEM_e02134c0708c,1,llm_recovered_positive_v37_train
TERM_e801c42d,ITEM_d219524467d1,1,llm_recovered_positive_v37_train
TERM_e801c42d,ITEM_6a8fe54c3d3e,1,llm_recovered_positive_v37_train
TERM_e801c42d,ITEM_f568e40681af,1,llm_recovered_positive_v37_train
TERM_f6eb7031,ITEM_cf6495d63642,1,llm_recovered_positive_v37_train
TERM_f6eb7031,ITEM_aeaf2dda49a6,1,llm_recovered_positive_v37_train
TERM_f6eb7031,ITEM_fe318c924d0b,1,llm_recovered_positive_v37_train
TERM_f6eb7031,ITEM_5786a2b52849,1,llm_recovered_positive_v37_train
TERM_f6eb7031,ITEM_9da6cc9af7e1,1,llm_recovered_positive_v37_train
TERM_50fca272,ITEM_392f3934fb36,0,llm_verified_negative_v37_train
TERM_50fca272,ITEM_640cc6673c2f,0,llm_verified_negative_v37_train
TERM_50fca272,ITEM_6511d9b06c46,0,llm_verified_negative_v37_train
TERM_50fca272,ITEM_74387c8693c1,1,llm_recovered_positive_v37_train
TERM_50fca272,ITEM_2f29445fea7a,0,llm_verified_negative_v37_train
TERM_c2d02572,ITEM_9767a6f5832e,0,llm_verified_negative_v37_train
TERM_c2d02572,ITEM_0ae581aa5c6a,0,llm_verified_negative_v37_train
TERM_c2d02572,ITEM_95d2755133c4,0,llm_verified_negative_v37_train
TERM_c2d02572,ITEM_a63a0f1f800b,0,llm_verified_negative_v37_train
TERM_c2d02572,ITEM_8791a0091ad5,0,llm_verified_negative_v37_train
TERM_4313e6f2,ITEM_0d467a58b50e,1,llm_recovered_positive_v37_train
TERM_4313e6f2,ITEM_4898e872a618,1,llm_recovered_positive_v37_train
TERM_4313e6f2,ITEM_a2220cfb8c2d,1,llm_recovered_positive_v37_train
TERM_4313e6f2,ITEM_eda344129303,1,llm_recovered_positive_v37_train
TERM_4313e6f2,ITEM_d2aa5a83b301,1,llm_recovered_positive_v37_train
TERM_29c8b175,ITEM_6d4f5cc7159c,1,llm_recovered_positive_v37_train
TERM_29c8b175,ITEM_836163e09db2,1,llm_recovered_positive_v37_train
TERM_29c8b175,ITEM_1814c823d30f,1,llm_recovered_positive_v37_train
TERM_29c8b175,ITEM_9c767100f832,1,llm_recovered_positive_v37_train
TERM_29c8b175,ITEM_fa9cf4533095,1,llm_recovered_positive_v37_train
TERM_7cc816dd,ITEM_fd4dca84875b,1,llm_recovered_positive_v37_train
TERM_7cc816dd,ITEM_9b4ea8e6375b,1,llm_recovered_positive_v37_train
TERM_7cc816dd,ITEM_8f465912a562,0,llm_verified_negative_v37_train
